name,inst,root,pitch,octave,inversion,quality,quality_idx,bpm
OrchestralHarp-ds3-major7_inv3,OrchestralHarp,ds3,ds,3,3,major7,0,60
OrchestralHarp-e4-major7_inv0,OrchestralHarp,e4,e,4,0,major7,0,60
OrchestralHarp-e3-major7_inv1,OrchestralHarp,e3,e,3,1,major7,0,60
OrchestralHarp-e3-major7_inv2,OrchestralHarp,e3,e,3,2,major7,0,60
OrchestralHarp-e3-major7_inv3,OrchestralHarp,e3,e,3,3,major7,0,60
OrchestralHarp-f4-major7_inv0,OrchestralHarp,f4,f,4,0,major7,0,60
OrchestralHarp-f3-major7_inv1,OrchestralHarp,f3,f,3,1,major7,0,60
OrchestralHarp-f3-major7_inv2,OrchestralHarp,f3,f,3,2,major7,0,60
OrchestralHarp-f3-major7_inv3,OrchestralHarp,f3,f,3,3,major7,0,60
OrchestralHarp-fs3-major7_inv0,OrchestralHarp,fs3,fs,3,0,major7,0,60
OrchestralHarp-fs3-major7_inv1,OrchestralHarp,fs3,fs,3,1,major7,0,60
OrchestralHarp-fs3-major7_inv2,OrchestralHarp,fs3,fs,3,2,major7,0,60
OrchestralHarp-fs3-major7_inv3,OrchestralHarp,fs3,fs,3,3,major7,0,60
OrchestralHarp-g3-major7_inv0,OrchestralHarp,g3,g,3,0,major7,0,60
OrchestralHarp-g3-major7_inv1,OrchestralHarp,g3,g,3,1,major7,0,60
OrchestralHarp-g3-major7_inv2,OrchestralHarp,g3,g,3,2,major7,0,60
OrchestralHarp-g3-major7_inv3,OrchestralHarp,g3,g,3,3,major7,0,60
OrchestralHarp-gs3-major7_inv0,OrchestralHarp,gs3,gs,3,0,major7,0,60
OrchestralHarp-gs3-major7_inv1,OrchestralHarp,gs3,gs,3,1,major7,0,60
OrchestralHarp-gs3-major7_inv2,OrchestralHarp,gs3,gs,3,2,major7,0,60
OrchestralHarp-gs3-major7_inv3,OrchestralHarp,gs3,gs,3,3,major7,0,60
OrchestralHarp-a3-major7_inv0,OrchestralHarp,a3,a,3,0,major7,0,60
OrchestralHarp-a3-major7_inv1,OrchestralHarp,a3,a,3,1,major7,0,60
OrchestralHarp-a3-major7_inv2,OrchestralHarp,a3,a,3,2,major7,0,60
OrchestralHarp-a3-major7_inv3,OrchestralHarp,a3,a,3,3,major7,0,60
OrchestralHarp-as3-major7_inv0,OrchestralHarp,as3,as,3,0,major7,0,60
OrchestralHarp-as3-major7_inv1,OrchestralHarp,as3,as,3,1,major7,0,60
OrchestralHarp-as3-major7_inv2,OrchestralHarp,as3,as,3,2,major7,0,60
OrchestralHarp-as3-major7_inv3,OrchestralHarp,as3,as,3,3,major7,0,60
OrchestralHarp-b3-major7_inv0,OrchestralHarp,b3,b,3,0,major7,0,60
OrchestralHarp-b3-major7_inv1,OrchestralHarp,b3,b,3,1,major7,0,60
OrchestralHarp-b3-major7_inv2,OrchestralHarp,b3,b,3,2,major7,0,60
OrchestralHarp-b3-major7_inv3,OrchestralHarp,b3,b,3,3,major7,0,60
OrchestralHarp-c4-minor7_inv0,OrchestralHarp,c4,c,4,0,minor7,1,60
OrchestralHarp-c4-minor7_inv1,OrchestralHarp,c4,c,4,1,minor7,1,60
OrchestralHarp-c3-minor7_inv2,OrchestralHarp,c3,c,3,2,minor7,1,60
OrchestralHarp-c3-minor7_inv3,OrchestralHarp,c3,c,3,3,minor7,1,60
OrchestralHarp-cs4-minor7_inv0,OrchestralHarp,cs4,cs,4,0,minor7,1,60
OrchestralHarp-cs4-minor7_inv1,OrchestralHarp,cs4,cs,4,1,minor7,1,60
OrchestralHarp-cs3-minor7_inv2,OrchestralHarp,cs3,cs,3,2,minor7,1,60
OrchestralHarp-cs3-minor7_inv3,OrchestralHarp,cs3,cs,3,3,minor7,1,60
OrchestralHarp-d4-minor7_inv0,OrchestralHarp,d4,d,4,0,minor7,1,60
OrchestralHarp-d4-minor7_inv1,OrchestralHarp,d4,d,4,1,minor7,1,60
OrchestralHarp-d3-minor7_inv2,OrchestralHarp,d3,d,3,2,minor7,1,60
OrchestralHarp-d3-minor7_inv3,OrchestralHarp,d3,d,3,3,minor7,1,60
OrchestralHarp-ds4-minor7_inv0,OrchestralHarp,ds4,ds,4,0,minor7,1,60
OrchestralHarp-ds3-minor7_inv1,OrchestralHarp,ds3,ds,3,1,minor7,1,60
OrchestralHarp-ds3-minor7_inv2,OrchestralHarp,ds3,ds,3,2,minor7,1,60
OrchestralHarp-ds3-minor7_inv3,OrchestralHarp,ds3,ds,3,3,minor7,1,60
OrchestralHarp-e4-minor7_inv0,OrchestralHarp,e4,e,4,0,minor7,1,60
OrchestralHarp-e3-minor7_inv1,OrchestralHarp,e3,e,3,1,minor7,1,60
OrchestralHarp-e3-minor7_inv2,OrchestralHarp,e3,e,3,2,minor7,1,60
OrchestralHarp-e3-minor7_inv3,OrchestralHarp,e3,e,3,3,minor7,1,60
OrchestralHarp-f4-minor7_inv0,OrchestralHarp,f4,f,4,0,minor7,1,60
OrchestralHarp-f3-minor7_inv1,OrchestralHarp,f3,f,3,1,minor7,1,60
OrchestralHarp-f3-minor7_inv2,OrchestralHarp,f3,f,3,2,minor7,1,60
OrchestralHarp-f3-minor7_inv3,OrchestralHarp,f3,f,3,3,minor7,1,60
OrchestralHarp-fs3-minor7_inv0,OrchestralHarp,fs3,fs,3,0,minor7,1,60
OrchestralHarp-fs3-minor7_inv1,OrchestralHarp,fs3,fs,3,1,minor7,1,60
OrchestralHarp-fs3-minor7_inv2,OrchestralHarp,fs3,fs,3,2,minor7,1,60
OrchestralHarp-fs3-minor7_inv3,OrchestralHarp,fs3,fs,3,3,minor7,1,60
OrchestralHarp-g3-minor7_inv0,OrchestralHarp,g3,g,3,0,minor7,1,60
OrchestralHarp-g3-minor7_inv1,OrchestralHarp,g3,g,3,1,minor7,1,60
OrchestralHarp-g3-minor7_inv2,OrchestralHarp,g3,g,3,2,minor7,1,60
OrchestralHarp-g3-minor7_inv3,OrchestralHarp,g3,g,3,3,minor7,1,60
OrchestralHarp-gs3-minor7_inv0,OrchestralHarp,gs3,gs,3,0,minor7,1,60
OrchestralHarp-gs3-minor7_inv1,OrchestralHarp,gs3,gs,3,1,minor7,1,60
OrchestralHarp-gs3-minor7_inv2,OrchestralHarp,gs3,gs,3,2,minor7,1,60
OrchestralHarp-gs3-minor7_inv3,OrchestralHarp,gs3,gs,3,3,minor7,1,60
OrchestralHarp-a3-minor7_inv0,OrchestralHarp,a3,a,3,0,minor7,1,60
OrchestralHarp-a3-minor7_inv1,OrchestralHarp,a3,a,3,1,minor7,1,60
OrchestralHarp-a3-minor7_inv2,OrchestralHarp,a3,a,3,2,minor7,1,60
OrchestralHarp-a3-minor7_inv3,OrchestralHarp,a3,a,3,3,minor7,1,60
OrchestralHarp-as3-minor7_inv0,OrchestralHarp,as3,as,3,0,minor7,1,60
OrchestralHarp-as3-minor7_inv1,OrchestralHarp,as3,as,3,1,minor7,1,60
OrchestralHarp-as3-minor7_inv2,OrchestralHarp,as3,as,3,2,minor7,1,60
OrchestralHarp-as3-minor7_inv3,OrchestralHarp,as3,as,3,3,minor7,1,60
OrchestralHarp-b3-minor7_inv0,OrchestralHarp,b3,b,3,0,minor7,1,60
OrchestralHarp-b3-minor7_inv1,OrchestralHarp,b3,b,3,1,minor7,1,60
OrchestralHarp-b3-minor7_inv2,OrchestralHarp,b3,b,3,2,minor7,1,60
OrchestralHarp-b3-minor7_inv3,OrchestralHarp,b3,b,3,3,minor7,1,60
OrchestralHarp-c4-majorminor7_inv0,OrchestralHarp,c4,c,4,0,majorminor7,2,60
OrchestralHarp-c4-majorminor7_inv1,OrchestralHarp,c4,c,4,1,majorminor7,2,60
OrchestralHarp-c3-majorminor7_inv2,OrchestralHarp,c3,c,3,2,majorminor7,2,60
OrchestralHarp-c3-majorminor7_inv3,OrchestralHarp,c3,c,3,3,majorminor7,2,60
OrchestralHarp-cs4-majorminor7_inv0,OrchestralHarp,cs4,cs,4,0,majorminor7,2,60
OrchestralHarp-cs4-majorminor7_inv1,OrchestralHarp,cs4,cs,4,1,majorminor7,2,60
OrchestralHarp-cs3-majorminor7_inv2,OrchestralHarp,cs3,cs,3,2,majorminor7,2,60
OrchestralHarp-cs3-majorminor7_inv3,OrchestralHarp,cs3,cs,3,3,majorminor7,2,60
OrchestralHarp-d4-majorminor7_inv0,OrchestralHarp,d4,d,4,0,majorminor7,2,60
OrchestralHarp-d3-majorminor7_inv1,OrchestralHarp,d3,d,3,1,majorminor7,2,60
OrchestralHarp-d3-majorminor7_inv2,OrchestralHarp,d3,d,3,2,majorminor7,2,60
OrchestralHarp-d3-majorminor7_inv3,OrchestralHarp,d3,d,3,3,majorminor7,2,60
OrchestralHarp-ds4-majorminor7_inv0,OrchestralHarp,ds4,ds,4,0,majorminor7,2,60
OrchestralHarp-ds3-majorminor7_inv1,OrchestralHarp,ds3,ds,3,1,majorminor7,2,60
OrchestralHarp-ds3-majorminor7_inv2,OrchestralHarp,ds3,ds,3,2,majorminor7,2,60
OrchestralHarp-ds3-majorminor7_inv3,OrchestralHarp,ds3,ds,3,3,majorminor7,2,60
OrchestralHarp-e4-majorminor7_inv0,OrchestralHarp,e4,e,4,0,majorminor7,2,60
OrchestralHarp-e3-majorminor7_inv1,OrchestralHarp,e3,e,3,1,majorminor7,2,60
OrchestralHarp-e3-majorminor7_inv2,OrchestralHarp,e3,e,3,2,majorminor7,2,60
OrchestralHarp-e3-majorminor7_inv3,OrchestralHarp,e3,e,3,3,majorminor7,2,60
OrchestralHarp-f4-majorminor7_inv0,OrchestralHarp,f4,f,4,0,majorminor7,2,60
OrchestralHarp-f3-majorminor7_inv1,OrchestralHarp,f3,f,3,1,majorminor7,2,60
OrchestralHarp-f3-majorminor7_inv2,OrchestralHarp,f3,f,3,2,majorminor7,2,60
OrchestralHarp-f3-majorminor7_inv3,OrchestralHarp,f3,f,3,3,majorminor7,2,60
OrchestralHarp-fs3-majorminor7_inv0,OrchestralHarp,fs3,fs,3,0,majorminor7,2,60
OrchestralHarp-fs3-majorminor7_inv1,OrchestralHarp,fs3,fs,3,1,majorminor7,2,60
OrchestralHarp-fs3-majorminor7_inv2,OrchestralHarp,fs3,fs,3,2,majorminor7,2,60
OrchestralHarp-fs3-majorminor7_inv3,OrchestralHarp,fs3,fs,3,3,majorminor7,2,60
OrchestralHarp-g3-majorminor7_inv0,OrchestralHarp,g3,g,3,0,majorminor7,2,60
OrchestralHarp-g3-majorminor7_inv1,OrchestralHarp,g3,g,3,1,majorminor7,2,60
OrchestralHarp-g3-majorminor7_inv2,OrchestralHarp,g3,g,3,2,majorminor7,2,60
OrchestralHarp-g3-majorminor7_inv3,OrchestralHarp,g3,g,3,3,majorminor7,2,60
OrchestralHarp-gs3-majorminor7_inv0,OrchestralHarp,gs3,gs,3,0,majorminor7,2,60
OrchestralHarp-gs3-majorminor7_inv1,OrchestralHarp,gs3,gs,3,1,majorminor7,2,60
OrchestralHarp-gs3-majorminor7_inv2,OrchestralHarp,gs3,gs,3,2,majorminor7,2,60
OrchestralHarp-gs3-majorminor7_inv3,OrchestralHarp,gs3,gs,3,3,majorminor7,2,60
OrchestralHarp-a3-majorminor7_inv0,OrchestralHarp,a3,a,3,0,majorminor7,2,60
OrchestralHarp-a3-majorminor7_inv1,OrchestralHarp,a3,a,3,1,majorminor7,2,60
OrchestralHarp-a3-majorminor7_inv2,OrchestralHarp,a3,a,3,2,majorminor7,2,60
OrchestralHarp-a3-majorminor7_inv3,OrchestralHarp,a3,a,3,3,majorminor7,2,60
OrchestralHarp-as3-majorminor7_inv0,OrchestralHarp,as3,as,3,0,majorminor7,2,60
OrchestralHarp-as3-majorminor7_inv1,OrchestralHarp,as3,as,3,1,majorminor7,2,60
OrchestralHarp-as3-majorminor7_inv2,OrchestralHarp,as3,as,3,2,majorminor7,2,60
OrchestralHarp-as3-majorminor7_inv3,OrchestralHarp,as3,as,3,3,majorminor7,2,60
OrchestralHarp-b3-majorminor7_inv0,OrchestralHarp,b3,b,3,0,majorminor7,2,60
OrchestralHarp-b3-majorminor7_inv1,OrchestralHarp,b3,b,3,1,majorminor7,2,60
OrchestralHarp-b3-majorminor7_inv2,OrchestralHarp,b3,b,3,2,majorminor7,2,60
OrchestralHarp-b3-majorminor7_inv3,OrchestralHarp,b3,b,3,3,majorminor7,2,60
OrchestralHarp-c4-minormajor7_inv0,OrchestralHarp,c4,c,4,0,minormajor7,3,60
OrchestralHarp-c4-minormajor7_inv1,OrchestralHarp,c4,c,4,1,minormajor7,3,60
OrchestralHarp-c3-minormajor7_inv2,OrchestralHarp,c3,c,3,2,minormajor7,3,60
OrchestralHarp-c3-minormajor7_inv3,OrchestralHarp,c3,c,3,3,minormajor7,3,60
OrchestralHarp-cs4-minormajor7_inv0,OrchestralHarp,cs4,cs,4,0,minormajor7,3,60
OrchestralHarp-cs4-minormajor7_inv1,OrchestralHarp,cs4,cs,4,1,minormajor7,3,60
OrchestralHarp-cs3-minormajor7_inv2,OrchestralHarp,cs3,cs,3,2,minormajor7,3,60
OrchestralHarp-cs3-minormajor7_inv3,OrchestralHarp,cs3,cs,3,3,minormajor7,3,60
OrchestralHarp-d4-minormajor7_inv0,OrchestralHarp,d4,d,4,0,minormajor7,3,60
OrchestralHarp-d4-minormajor7_inv1,OrchestralHarp,d4,d,4,1,minormajor7,3,60
OrchestralHarp-d3-minormajor7_inv2,OrchestralHarp,d3,d,3,2,minormajor7,3,60
OrchestralHarp-d3-minormajor7_inv3,OrchestralHarp,d3,d,3,3,minormajor7,3,60
OrchestralHarp-ds4-minormajor7_inv0,OrchestralHarp,ds4,ds,4,0,minormajor7,3,60
OrchestralHarp-ds3-minormajor7_inv1,OrchestralHarp,ds3,ds,3,1,minormajor7,3,60
OrchestralHarp-ds3-minormajor7_inv2,OrchestralHarp,ds3,ds,3,2,minormajor7,3,60
OrchestralHarp-ds3-minormajor7_inv3,OrchestralHarp,ds3,ds,3,3,minormajor7,3,60
OrchestralHarp-e4-minormajor7_inv0,OrchestralHarp,e4,e,4,0,minormajor7,3,60
OrchestralHarp-e3-minormajor7_inv1,OrchestralHarp,e3,e,3,1,minormajor7,3,60
OrchestralHarp-e3-minormajor7_inv2,OrchestralHarp,e3,e,3,2,minormajor7,3,60
OrchestralHarp-e3-minormajor7_inv3,OrchestralHarp,e3,e,3,3,minormajor7,3,60
OrchestralHarp-f4-minormajor7_inv0,OrchestralHarp,f4,f,4,0,minormajor7,3,60
OrchestralHarp-f3-minormajor7_inv1,OrchestralHarp,f3,f,3,1,minormajor7,3,60
OrchestralHarp-f3-minormajor7_inv2,OrchestralHarp,f3,f,3,2,minormajor7,3,60
OrchestralHarp-f3-minormajor7_inv3,OrchestralHarp,f3,f,3,3,minormajor7,3,60
OrchestralHarp-fs3-minormajor7_inv0,OrchestralHarp,fs3,fs,3,0,minormajor7,3,60
OrchestralHarp-fs3-minormajor7_inv1,OrchestralHarp,fs3,fs,3,1,minormajor7,3,60
OrchestralHarp-fs3-minormajor7_inv2,OrchestralHarp,fs3,fs,3,2,minormajor7,3,60
OrchestralHarp-fs3-minormajor7_inv3,OrchestralHarp,fs3,fs,3,3,minormajor7,3,60
OrchestralHarp-g3-minormajor7_inv0,OrchestralHarp,g3,g,3,0,minormajor7,3,60
OrchestralHarp-g3-minormajor7_inv1,OrchestralHarp,g3,g,3,1,minormajor7,3,60
OrchestralHarp-g3-minormajor7_inv2,OrchestralHarp,g3,g,3,2,minormajor7,3,60
OrchestralHarp-g3-minormajor7_inv3,OrchestralHarp,g3,g,3,3,minormajor7,3,60
OrchestralHarp-gs3-minormajor7_inv0,OrchestralHarp,gs3,gs,3,0,minormajor7,3,60
OrchestralHarp-gs3-minormajor7_inv1,OrchestralHarp,gs3,gs,3,1,minormajor7,3,60
OrchestralHarp-gs3-minormajor7_inv2,OrchestralHarp,gs3,gs,3,2,minormajor7,3,60
OrchestralHarp-gs3-minormajor7_inv3,OrchestralHarp,gs3,gs,3,3,minormajor7,3,60
OrchestralHarp-a3-minormajor7_inv0,OrchestralHarp,a3,a,3,0,minormajor7,3,60
OrchestralHarp-a3-minormajor7_inv1,OrchestralHarp,a3,a,3,1,minormajor7,3,60
OrchestralHarp-a3-minormajor7_inv2,OrchestralHarp,a3,a,3,2,minormajor7,3,60
OrchestralHarp-a3-minormajor7_inv3,OrchestralHarp,a3,a,3,3,minormajor7,3,60
OrchestralHarp-as3-minormajor7_inv0,OrchestralHarp,as3,as,3,0,minormajor7,3,60
OrchestralHarp-as3-minormajor7_inv1,OrchestralHarp,as3,as,3,1,minormajor7,3,60
OrchestralHarp-as3-minormajor7_inv2,OrchestralHarp,as3,as,3,2,minormajor7,3,60
OrchestralHarp-as3-minormajor7_inv3,OrchestralHarp,as3,as,3,3,minormajor7,3,60
OrchestralHarp-b3-minormajor7_inv0,OrchestralHarp,b3,b,3,0,minormajor7,3,60
OrchestralHarp-b3-minormajor7_inv1,OrchestralHarp,b3,b,3,1,minormajor7,3,60
OrchestralHarp-b3-minormajor7_inv2,OrchestralHarp,b3,b,3,2,minormajor7,3,60
OrchestralHarp-b3-minormajor7_inv3,OrchestralHarp,b3,b,3,3,minormajor7,3,60
OrchestralHarp-c4-halfdim7_inv0,OrchestralHarp,c4,c,4,0,halfdim7,4,60
OrchestralHarp-c4-halfdim7_inv1,OrchestralHarp,c4,c,4,1,halfdim7,4,60
OrchestralHarp-c3-halfdim7_inv2,OrchestralHarp,c3,c,3,2,halfdim7,4,60
OrchestralHarp-c3-halfdim7_inv3,OrchestralHarp,c3,c,3,3,halfdim7,4,60
OrchestralHarp-cs4-halfdim7_inv0,OrchestralHarp,cs4,cs,4,0,halfdim7,4,60
OrchestralHarp-cs4-halfdim7_inv1,OrchestralHarp,cs4,cs,4,1,halfdim7,4,60
OrchestralHarp-cs3-halfdim7_inv2,OrchestralHarp,cs3,cs,3,2,halfdim7,4,60
OrchestralHarp-cs3-halfdim7_inv3,OrchestralHarp,cs3,cs,3,3,halfdim7,4,60
OrchestralHarp-d4-halfdim7_inv0,OrchestralHarp,d4,d,4,0,halfdim7,4,60
OrchestralHarp-d4-halfdim7_inv1,OrchestralHarp,d4,d,4,1,halfdim7,4,60
OrchestralHarp-d3-halfdim7_inv2,OrchestralHarp,d3,d,3,2,halfdim7,4,60
OrchestralHarp-d3-halfdim7_inv3,OrchestralHarp,d3,d,3,3,halfdim7,4,60
OrchestralHarp-ds4-halfdim7_inv0,OrchestralHarp,ds4,ds,4,0,halfdim7,4,60
OrchestralHarp-ds3-halfdim7_inv1,OrchestralHarp,ds3,ds,3,1,halfdim7,4,60
OrchestralHarp-ds3-halfdim7_inv2,OrchestralHarp,ds3,ds,3,2,halfdim7,4,60
OrchestralHarp-ds3-halfdim7_inv3,OrchestralHarp,ds3,ds,3,3,halfdim7,4,60
OrchestralHarp-e4-halfdim7_inv0,OrchestralHarp,e4,e,4,0,halfdim7,4,60
OrchestralHarp-e3-halfdim7_inv1,OrchestralHarp,e3,e,3,1,halfdim7,4,60
OrchestralHarp-e3-halfdim7_inv2,OrchestralHarp,e3,e,3,2,halfdim7,4,60
OrchestralHarp-e3-halfdim7_inv3,OrchestralHarp,e3,e,3,3,halfdim7,4,60
OrchestralHarp-f4-halfdim7_inv0,OrchestralHarp,f4,f,4,0,halfdim7,4,60
OrchestralHarp-f3-halfdim7_inv1,OrchestralHarp,f3,f,3,1,halfdim7,4,60
OrchestralHarp-f3-halfdim7_inv2,OrchestralHarp,f3,f,3,2,halfdim7,4,60
OrchestralHarp-f3-halfdim7_inv3,OrchestralHarp,f3,f,3,3,halfdim7,4,60
OrchestralHarp-fs3-halfdim7_inv0,OrchestralHarp,fs3,fs,3,0,halfdim7,4,60
OrchestralHarp-fs3-halfdim7_inv1,OrchestralHarp,fs3,fs,3,1,halfdim7,4,60
OrchestralHarp-fs3-halfdim7_inv2,OrchestralHarp,fs3,fs,3,2,halfdim7,4,60
OrchestralHarp-fs3-halfdim7_inv3,OrchestralHarp,fs3,fs,3,3,halfdim7,4,60
OrchestralHarp-g3-halfdim7_inv0,OrchestralHarp,g3,g,3,0,halfdim7,4,60
OrchestralHarp-g3-halfdim7_inv1,OrchestralHarp,g3,g,3,1,halfdim7,4,60
OrchestralHarp-g3-halfdim7_inv2,OrchestralHarp,g3,g,3,2,halfdim7,4,60
OrchestralHarp-g3-halfdim7_inv3,OrchestralHarp,g3,g,3,3,halfdim7,4,60
OrchestralHarp-gs3-halfdim7_inv0,OrchestralHarp,gs3,gs,3,0,halfdim7,4,60
OrchestralHarp-gs3-halfdim7_inv1,OrchestralHarp,gs3,gs,3,1,halfdim7,4,60
OrchestralHarp-gs3-halfdim7_inv2,OrchestralHarp,gs3,gs,3,2,halfdim7,4,60
OrchestralHarp-gs3-halfdim7_inv3,OrchestralHarp,gs3,gs,3,3,halfdim7,4,60
OrchestralHarp-a3-halfdim7_inv0,OrchestralHarp,a3,a,3,0,halfdim7,4,60
OrchestralHarp-a3-halfdim7_inv1,OrchestralHarp,a3,a,3,1,halfdim7,4,60
OrchestralHarp-a3-halfdim7_inv2,OrchestralHarp,a3,a,3,2,halfdim7,4,60
OrchestralHarp-a3-halfdim7_inv3,OrchestralHarp,a3,a,3,3,halfdim7,4,60
OrchestralHarp-as3-halfdim7_inv0,OrchestralHarp,as3,as,3,0,halfdim7,4,60
OrchestralHarp-as3-halfdim7_inv1,OrchestralHarp,as3,as,3,1,halfdim7,4,60
OrchestralHarp-as3-halfdim7_inv2,OrchestralHarp,as3,as,3,2,halfdim7,4,60
OrchestralHarp-as3-halfdim7_inv3,OrchestralHarp,as3,as,3,3,halfdim7,4,60
OrchestralHarp-b3-halfdim7_inv0,OrchestralHarp,b3,b,3,0,halfdim7,4,60
OrchestralHarp-b3-halfdim7_inv1,OrchestralHarp,b3,b,3,1,halfdim7,4,60
OrchestralHarp-b3-halfdim7_inv2,OrchestralHarp,b3,b,3,2,halfdim7,4,60
OrchestralHarp-b3-halfdim7_inv3,OrchestralHarp,b3,b,3,3,halfdim7,4,60
OrchestralHarp-c4-fulldim7_inv0,OrchestralHarp,c4,c,4,0,fulldim7,5,60
OrchestralHarp-c4-fulldim7_inv1,OrchestralHarp,c4,c,4,1,fulldim7,5,60
OrchestralHarp-c3-fulldim7_inv2,OrchestralHarp,c3,c,3,2,fulldim7,5,60
OrchestralHarp-c3-fulldim7_inv3,OrchestralHarp,c3,c,3,3,fulldim7,5,60
OrchestralHarp-cs4-fulldim7_inv0,OrchestralHarp,cs4,cs,4,0,fulldim7,5,60
OrchestralHarp-cs4-fulldim7_inv1,OrchestralHarp,cs4,cs,4,1,fulldim7,5,60
OrchestralHarp-cs3-fulldim7_inv2,OrchestralHarp,cs3,cs,3,2,fulldim7,5,60
OrchestralHarp-cs3-fulldim7_inv3,OrchestralHarp,cs3,cs,3,3,fulldim7,5,60
OrchestralHarp-d4-fulldim7_inv0,OrchestralHarp,d4,d,4,0,fulldim7,5,60
OrchestralHarp-d4-fulldim7_inv1,OrchestralHarp,d4,d,4,1,fulldim7,5,60
OrchestralHarp-d3-fulldim7_inv2,OrchestralHarp,d3,d,3,2,fulldim7,5,60
OrchestralHarp-d3-fulldim7_inv3,OrchestralHarp,d3,d,3,3,fulldim7,5,60
OrchestralHarp-ds4-fulldim7_inv0,OrchestralHarp,ds4,ds,4,0,fulldim7,5,60
OrchestralHarp-ds3-fulldim7_inv1,OrchestralHarp,ds3,ds,3,1,fulldim7,5,60
OrchestralHarp-ds3-fulldim7_inv2,OrchestralHarp,ds3,ds,3,2,fulldim7,5,60
OrchestralHarp-ds3-fulldim7_inv3,OrchestralHarp,ds3,ds,3,3,fulldim7,5,60
OrchestralHarp-e4-fulldim7_inv0,OrchestralHarp,e4,e,4,0,fulldim7,5,60
OrchestralHarp-e3-fulldim7_inv1,OrchestralHarp,e3,e,3,1,fulldim7,5,60
OrchestralHarp-e3-fulldim7_inv2,OrchestralHarp,e3,e,3,2,fulldim7,5,60
OrchestralHarp-e3-fulldim7_inv3,OrchestralHarp,e3,e,3,3,fulldim7,5,60
OrchestralHarp-f4-fulldim7_inv0,OrchestralHarp,f4,f,4,0,fulldim7,5,60
OrchestralHarp-f3-fulldim7_inv1,OrchestralHarp,f3,f,3,1,fulldim7,5,60
OrchestralHarp-f3-fulldim7_inv2,OrchestralHarp,f3,f,3,2,fulldim7,5,60
OrchestralHarp-f3-fulldim7_inv3,OrchestralHarp,f3,f,3,3,fulldim7,5,60
OrchestralHarp-fs3-fulldim7_inv0,OrchestralHarp,fs3,fs,3,0,fulldim7,5,60
OrchestralHarp-fs3-fulldim7_inv1,OrchestralHarp,fs3,fs,3,1,fulldim7,5,60
OrchestralHarp-fs3-fulldim7_inv2,OrchestralHarp,fs3,fs,3,2,fulldim7,5,60
OrchestralHarp-fs3-fulldim7_inv3,OrchestralHarp,fs3,fs,3,3,fulldim7,5,60
OrchestralHarp-g3-fulldim7_inv0,OrchestralHarp,g3,g,3,0,fulldim7,5,60
OrchestralHarp-g3-fulldim7_inv1,OrchestralHarp,g3,g,3,1,fulldim7,5,60
OrchestralHarp-g3-fulldim7_inv2,OrchestralHarp,g3,g,3,2,fulldim7,5,60
OrchestralHarp-g3-fulldim7_inv3,OrchestralHarp,g3,g,3,3,fulldim7,5,60
OrchestralHarp-gs3-fulldim7_inv0,OrchestralHarp,gs3,gs,3,0,fulldim7,5,60
OrchestralHarp-gs3-fulldim7_inv1,OrchestralHarp,gs3,gs,3,1,fulldim7,5,60
OrchestralHarp-gs3-fulldim7_inv2,OrchestralHarp,gs3,gs,3,2,fulldim7,5,60
OrchestralHarp-gs3-fulldim7_inv3,OrchestralHarp,gs3,gs,3,3,fulldim7,5,60
OrchestralHarp-a3-fulldim7_inv0,OrchestralHarp,a3,a,3,0,fulldim7,5,60
OrchestralHarp-a3-fulldim7_inv1,OrchestralHarp,a3,a,3,1,fulldim7,5,60
OrchestralHarp-a3-fulldim7_inv2,OrchestralHarp,a3,a,3,2,fulldim7,5,60
OrchestralHarp-a3-fulldim7_inv3,OrchestralHarp,a3,a,3,3,fulldim7,5,60
OrchestralHarp-as3-fulldim7_inv0,OrchestralHarp,as3,as,3,0,fulldim7,5,60
OrchestralHarp-as3-fulldim7_inv1,OrchestralHarp,as3,as,3,1,fulldim7,5,60
OrchestralHarp-as3-fulldim7_inv2,OrchestralHarp,as3,as,3,2,fulldim7,5,60
OrchestralHarp-as3-fulldim7_inv3,OrchestralHarp,as3,as,3,3,fulldim7,5,60
OrchestralHarp-b3-fulldim7_inv0,OrchestralHarp,b3,b,3,0,fulldim7,5,60
OrchestralHarp-b3-fulldim7_inv1,OrchestralHarp,b3,b,3,1,fulldim7,5,60
OrchestralHarp-b3-fulldim7_inv2,OrchestralHarp,b3,b,3,2,fulldim7,5,60
OrchestralHarp-b3-fulldim7_inv3,OrchestralHarp,b3,b,3,3,fulldim7,5,60
OrchestralHarp-c4-augmajor7_inv0,OrchestralHarp,c4,c,4,0,augmajor7,6,60
OrchestralHarp-c4-augmajor7_inv1,OrchestralHarp,c4,c,4,1,augmajor7,6,60
OrchestralHarp-c3-augmajor7_inv2,OrchestralHarp,c3,c,3,2,augmajor7,6,60
OrchestralHarp-c3-augmajor7_inv3,OrchestralHarp,c3,c,3,3,augmajor7,6,60
OrchestralHarp-cs4-augmajor7_inv0,OrchestralHarp,cs4,cs,4,0,augmajor7,6,60
OrchestralHarp-cs4-augmajor7_inv1,OrchestralHarp,cs4,cs,4,1,augmajor7,6,60
OrchestralHarp-cs3-augmajor7_inv2,OrchestralHarp,cs3,cs,3,2,augmajor7,6,60
OrchestralHarp-cs3-augmajor7_inv3,OrchestralHarp,cs3,cs,3,3,augmajor7,6,60
